annotation_id,image_id,file_name,category_name,final_class,bbox,area,image_width,image_height,split
4087,1314,batch_8/000014.jpg,Clear plastic bottle,Plastic,"[1901.9999999999995, 1057.9999999999998, 141.00000000000023, 475.0]",51907.99999999998,3264,2448,train
4088,1314,batch_8/000014.jpg,Drink can,Metal,"[2091.0, 1198.0, 202.0, 329.0]",43153.50000000005,3264,2448,train
4089,1314,batch_8/000014.jpg,Drink can,Metal,"[1511.9999999999998, 1447.0, 372.0, 148.99999999999955]",48329.00000000002,3264,2448,train
4090,1314,batch_8/000014.jpg,Drink can,Metal,"[1184.9999999999998, 1451.9999999999995, 327.0, 133.00000000000023]",38082.50000000006,3264,2448,train
4091,1314,batch_8/000014.jpg,Drink can,Metal,"[804.0, 1435.0, 372.0, 147.99999999999955]",43660.500000000015,3264,2448,train
4120,1321,batch_8/000021.jpg,Glass bottle,Glass,"[1986.0, 1011.0, 225.0, 285.0]",39533.5,3264,2448,train
4193,1325,batch_8/000025.jpg,Other carton,PaperCardboard,"[407.0, 2351.0, 455.0, 518.0]",140753.0,2448,3264,train
4195,1325,batch_8/000025.jpg,Disposable plastic cup,Plastic,"[1778.0, 550.0, 373.0, 454.0]",134235.0,2448,3264,train
4198,1326,batch_8/000026.jpg,Disposable plastic cup,Plastic,"[1316.0, 775.0, 241.0, 278.0]",40894.0,2448,3264,train
4200,1327,batch_8/000027.jpg,Clear plastic bottle,Plastic,"[1044.0, 1469.0, 210.0, 306.0]",42167.0,2448,3264,train
4205,1328,batch_8/000028.jpg,Clear plastic bottle,Plastic,"[1050.0, 2077.0, 505.0, 407.0]",88999.5,2448,3264,train
4210,1328,batch_8/000028.jpg,Drink can,Metal,"[1152.0, 463.0, 273.0, 228.0]",42279.0,2448,3264,train
4220,1329,batch_8/000029.jpg,Drink can,Metal,"[1297.0, 420.0, 148.99999999999977, 278.0]",26237.999999999967,2448,3264,val
4225,1329,batch_8/000029.jpg,Other carton,PaperCardboard,"[766.9999999999999, 2325.0, 303.0000000000001, 328.99999999999955]",52326.49999999998,2448,3264,train
4226,1330,batch_8/000030.jpg,Clear plastic bottle,Plastic,"[1210.0, 911.0, 164.0, 350.0]",35907.0,2448,3264,train
4228,1331,batch_8/000031.jpg,Other plastic bottle,Plastic,"[1326.0, 1056.0, 325.0, 331.0]",56972.5,2448,3264,train
4238,1332,batch_8/000032.jpg,Egg carton,PaperCardboard,"[1611.0, 490.0, 853.0, 869.0]",319780.0,3264,2448,train
4239,1333,batch_8/000033.jpg,Clear plastic bottle,Plastic,"[888.0, 710.0, 258.0, 212.0]",34749.0,2448,3264,test
4259,1335,batch_8/000035.jpg,Glass bottle,Glass,"[896.0, 1983.9999999999998, 669.0, 341.9999999999998]",124007.49999999999,2448,3264,train
4264,1336,batch_8/000036.jpg,Glass bottle,Glass,"[646.0, 444.9999999999999, 603.0, 465.9999999999998]",122219.49999999987,2448,3264,train
4266,1336,batch_8/000036.jpg,Glass bottle,Glass,"[1270.0, 601.9999999999999, 668.9999999999993, 264.9999999999998]",122567.49999999996,2448,3264,val
4269,1337,batch_8/000037.jpg,Glass bottle,Glass,"[1039.5238, 1186.8572, 529.0, 971.0]",252058.4447,2448,3264,train
4271,1338,batch_8/000038.jpg,Glass bottle,Glass,"[875.9999999999999, 775.0, 267.0000000000001, 665.0]",109136.50000000001,2448,3264,train
4272,1338,batch_8/000038.jpg,Glass bottle,Glass,"[1362.9999999999998, 2133.0, 292.0, 570.0]",84516.00000000006,2448,3264,train
4274,1339,batch_8/000039.jpg,Glass bottle,Glass,"[946.0, 2079.0, 498.0, 207.0]",51373.0,2448,3264,train
4275,1340,batch_8/000040.jpg,Clear plastic bottle,Plastic,"[1296.5, 1905.0, 336.0, 270.0]",35814.5,2448,3264,val
4277,1340,batch_8/000040.jpg,Glass bottle,Glass,"[2268.0, 2691.0, 148.0, 419.0]",25238.5,2448,3264,test
4279,1341,batch_8/000041.jpg,Clear plastic bottle,Plastic,"[1129.0, 735.0, 357.0, 298.0]",75217.0,3264,2448,train
4284,1343,batch_8/000043.jpg,Clear plastic bottle,Plastic,"[1646.0, 1083.0, 416.0, 128.0]",41037.0,3264,2448,train
4295,1347,batch_8/000047.jpg,Other plastic bottle,Plastic,"[695.9999999999999, 1224.0, 426.0000000000001, 160.99999999999977]",50474.50000000001,3264,2448,test
4296,1347,batch_8/000047.jpg,Egg carton,PaperCardboard,"[2287.0, 1185.9999999999998, 295.99999999999955, 188.00000000000023]",35820.49999999999,3264,2448,val
4298,1348,batch_8/000048.jpg,Clear plastic bottle,Plastic,"[1750.7143999999998, 1768.0475999999999, 606.0, 181.0]",89701.0,3264,2448,train
4303,1351,batch_8/000051.jpg,Clear plastic bottle,Plastic,"[1729.0, 1598.0, 540.0, 228.0]",74363.0,2448,3264,train
4312,1352,batch_8/000052.jpg,Styrofoam piece,Other,"[1915.0, 1111.0, 867.0, 230.99999999999977]",108885.50000000001,3264,2448,train
4313,1353,batch_8/000053.jpg,Garbage bag,Other,"[0.0, 0.0, 468.99999999999994, 92.99999999999999]",37028.999999999985,3264,2448,train
4335,1354,batch_8/000054.jpg,Garbage bag,Other,"[184.0, 524.0, 412.0, 341.0]",98105.0,1280,960,train
4336,1354,batch_8/000054.jpg,Garbage bag,Other,"[607.0, 320.0, 244.0, 199.0]",35073.0,1280,960,train
4337,1354,batch_8/000054.jpg,Garbage bag,Other,"[404.0, 351.0, 67.0, 183.0]",6381.0,1280,960,train
4338,1354,batch_8/000054.jpg,Garbage bag,Other,"[618.0, 404.0, 364.0, 384.0]",98696.5,1280,960,val
4339,1354,batch_8/000054.jpg,Garbage bag,Other,"[812.0, 301.0, 136.0, 134.0]",10137.5,1280,960,test
4343,1355,batch_8/000055.jpg,Garbage bag,Other,"[572.0, 676.0, 130.0, 136.0]",11406.5,1280,960,train
4353,1359,batch_8/000059.jpg,Food Can,Metal,"[592.0, 662.0, 110.0, 83.0]",6726.5,1200,1600,train
4356,1361,batch_8/000061.jpg,Clear plastic bottle,Plastic,"[562.0, 801.0000000000001, 97.0, 193.9999999999999]",13604.499999999996,1200,1600,train
4361,1364,batch_8/000064.jpg,Corrugated carton,PaperCardboard,"[467.0, 1046.0, 213.0, 66.0]",6650.0,1200,1600,train
4392,1366,batch_8/000066.jpg,Drink can,Metal,"[808.0, 1671.0, 290.0, 391.0]",59011.5,2448,3264,test
4393,1366,batch_8/000066.jpg,Disposable plastic cup,Plastic,"[1030.0, 941.0, 321.0, 339.0]",68819.0,2448,3264,train
4397,1367,batch_8/000067.jpg,Crisp packet,Other,"[1938.7999999999997, 1246.2000999999998, 382.0, 333.0000000000002]",69705.00000000004,3264,2448,train
4399,1369,batch_8/000069.jpg,Clear plastic bottle,Plastic,"[2087.9999999999995, 1079.0, 316.00000000000045, 456.0]",70617.5,3264,2448,train
4405,1372,batch_8/000072.jpg,Drink can,Metal,"[549.0, 2932.9524, 216.0, 234.0]",39171.0,2448,3264,train
4407,1372,batch_8/000072.jpg,Disposable plastic cup,Plastic,"[2159.0952, 1838.6666, 284.0, 283.0001000000002]",48428.51810000003,2448,3264,test
4410,1373,batch_8/000073.jpg,Glass bottle,Glass,"[1023.0, 1780.0, 241.0, 742.0]",112640.0,2448,3264,train
4415,1373,batch_8/000073.jpg,Disposable plastic cup,Plastic,"[560.0, 1448.0, 473.0, 316.0]",105083.0,2448,3264,train
4427,1375,batch_8/000075.jpg,Other carton,PaperCardboard,"[788.0, 1784.0, 509.0, 525.0]",111792.0,2268,4032,val
4434,1378,batch_8/000078.jpg,Other carton,PaperCardboard,"[679.0, 2124.0, 244.0, 288.0]",53638.5,2268,4032,train
4438,1380,batch_8/000080.jpg,Other plastic cup,Plastic,"[732.5, 2424.0, 258.0, 303.0]",63169.0,2268,4032,train
4439,1381,batch_8/000081.jpg,Normal paper,PaperCardboard,"[776.0, 2463.0, 185.0, 254.0]",35621.5,2268,4032,train
4443,1384,batch_8/000084.jpg,Normal paper,PaperCardboard,"[982.9999999999999, 2049.9999999999995, 262.0000000000001, 263.0]",39338.99999999999,2268,4032,train
4446,1385,batch_8/000085.jpg,Clear plastic bottle,Plastic,"[835.8, 1831.8, 189.0, 623.0000000000002]",100530.50000000003,2268,4032,train
4449,1387,batch_8/000087.jpg,Drink can,Metal,"[803.0, 2011.0, 327.0, 391.0]",78314.5,2268,4032,test
4450,1388,batch_8/000088.jpg,Clear plastic bottle,Plastic,"[1014.0, 1996.0, 196.0, 357.0]",53284.5,2268,4032,val
4451,1388,batch_8/000088.jpg,Drink can,Metal,"[965.0, 2562.0, 214.0, 387.0]",56564.5,2268,4032,train
4452,1389,batch_8/000089.jpg,Glass bottle,Glass,"[1432.9999999999998, 575.0, 451.0, 492.0]",61795.999999999985,2268,4032,val
4456,1390,batch_8/000090.jpg,Paper bag,PaperCardboard,"[937.0, 2004.0, 454.0, 702.0]",154438.5,2268,4032,train
4461,1393,batch_8/000093.jpg,Other carton,PaperCardboard,"[882.0, 2454.0, 435.9999999999998, 476.99999999999864]",104311.50000000001,2268,4032,test
4463,1394,batch_8/000094.jpg,Normal paper,PaperCardboard,"[971.0, 2143.0, 453.0, 478.0]",110975.0,2268,4032,train
4464,1395,batch_8/000095.jpg,Drink can,Metal,"[671.9999999999999, 2391.0, 715.9999999999999, 345.0]",164249.00000000006,2268,4032,train
4466,1396,batch_8/000096.jpg,Other carton,PaperCardboard,"[908.9999999999999, 1783.0, 274.0000000000001, 203.0]",41461.50000000002,2268,4032,test
4467,1397,batch_8/000097.jpg,Drink can,Metal,"[657.0, 1018.0, 329.0, 233.0]",32559.5,2268,4032,train
4468,1397,batch_8/000097.jpg,Drink can,Metal,"[1082.0, 1279.0, 313.0, 353.0]",60568.0,2268,4032,train
4477,1401,batch_9/000001.jpg,Drink can,Metal,"[2333.0, 913.0, 400.0, 449.9999999999998]",95123.50000000003,3264,2448,test
4485,1404,batch_9/000004.jpg,Clear plastic bottle,Plastic,"[2341.0, 1265.0, 280.0, 401.0]",52737.5,3264,2448,train
4487,1405,batch_9/000005.jpg,Clear plastic bottle,Plastic,"[1198.0, 1063.0, 445.0, 313.0]",70664.5,2448,3264,train
4493,1408,batch_9/000008.jpg,Other plastic bottle,Plastic,"[1137.0, 1217.0, 605.9999999999998, 458.0]",168308.00000000003,2448,3264,train
4495,1408,batch_9/000008.jpg,Garbage bag,Other,"[0.9999999999999999, 406.99999999999994, 964.9999999999999, 812.0]",553011.5,2448,3264,train
4498,1408,batch_9/000008.jpg,Clear plastic bottle,Plastic,"[82.99999999999999, 1214.9999999999998, 602.9999999999999, 266.0]",96525.49999999999,2448,3264,train
4501,1408,batch_9/000008.jpg,Clear plastic bottle,Plastic,"[0.9999999999999999, 1553.9999999999998, 126.0, 846.9999999999998]",66811.49999999999,2448,3264,train
4594,1450,batch_9/000050.jpg,Corrugated carton,PaperCardboard,"[349.0, 726.9999999999999, 1736.0, 1320.9999999999995]",1177262.4999999995,3264,2448,train
4649,1463,batch_9/000063.jpg,Other carton,PaperCardboard,"[1287.9999999999998, 1589.9999999999998, 235.0, 198.0]",27895.499999999978,2448,3264,train
4655,1465,batch_9/000065.jpg,Disposable plastic cup,Plastic,"[833.0, 1392.9999999999998, 257.9999999999998, 327.0]",51193.99999999999,2448,3264,train
4657,1466,batch_9/000066.jpg,Disposable plastic cup,Plastic,"[812.0, 1855.0, 384.0, 302.0]",71106.0,2448,3264,val
4658,1467,batch_9/000067.jpg,Clear plastic bottle,Plastic,"[763.0, 2068.0, 680.0, 479.0]",147930.0,1824,4000,train
4664,1469,batch_9/000069.jpg,Clear plastic bottle,Plastic,"[893.0, 1915.0, 254.0, 191.0]",25121.5,1824,4000,train
4666,1470,batch_9/000070.jpg,Clear plastic bottle,Plastic,"[822.0, 1317.0, 310.0, 141.0]",24943.0,1824,4000,train
4672,1471,batch_9/000071.jpg,Clear plastic bottle,Plastic,"[1083.0, 2470.0, 186.0, 491.0]",57219.0,1824,4000,train
4677,1473,batch_9/000073.jpg,Corrugated carton,PaperCardboard,"[1088.5, 1761.0, 280.0, 215.0]",33077.5,1824,4000,test
4686,1476,batch_9/000076.jpg,Glass bottle,Glass,"[857.0, 1155.0, 147.0, 385.0]",33192.0,4000,1824,train
4712,1483,batch_9/000083.jpg,Drink can,Metal,"[719.0, 1199.0, 494.0, 709.0]",272909.0,1824,4000,train
4713,1484,batch_9/000084.jpg,Clear plastic bottle,Plastic,"[1008.0, 1778.0, 310.0, 207.0]",28865.5,1824,4000,train
4714,1484,batch_9/000084.jpg,Clear plastic bottle,Plastic,"[808.0, 1941.0, 294.0, 123.0]",25603.5,1824,4000,train
4722,1484,batch_9/000084.jpg,Styrofoam piece,Other,"[923.0, 1631.0, 294.0, 225.0]",38483.5,1824,4000,test
4741,1488,batch_9/000088.jpg,Corrugated carton,PaperCardboard,"[1377.0, 0.0, 446.0, 762.0]",207376.0,1824,4000,train
4756,1490,batch_9/000090.jpg,Clear plastic bottle,Plastic,"[835.0, 2467.0, 535.0, 418.0]",91920.0,1824,4000,train
4758,1491,batch_9/000091.jpg,Clear plastic bottle,Plastic,"[1260.0, 1274.0, 517.0, 310.0]",83537.0,4000,1824,train
4763,1494,batch_9/000094.jpg,Clear plastic bottle,Plastic,"[2258.0, 766.0, 364.0, 235.0]",53779.5,4000,1824,test
4765,1494,batch_9/000094.jpg,Glass bottle,Glass,"[1459.0, 1094.0, 232.0, 270.0]",23477.0,4000,1824,train
4776,1497,batch_9/000097.jpg,Glass bottle,Glass,"[354.0, 575.0, 294.0, 621.0]",116023.5,4000,1824,test
4777,1497,batch_9/000097.jpg,Glass bottle,Glass,"[776.0, 355.0, 231.0, 591.0]",94465.0,4000,1824,val
4782,1499,batch_9/000099.jpg,Other carton,PaperCardboard,"[966.0, 1996.0, 211.0, 336.0]",28675.0,1824,4000,train
4783,1499,batch_9/000099.jpg,Glass bottle,Glass,"[1125.0, 1858.0, 234.0, 510.0]",68589.5,1824,4000,test
